row_id,lat_deg,lon_deg,report_date,status_id,water_source,water_tech,facility_type,country_name,install_year,installer,pay,status
310957,-1.730333333333333,29.91805,07/14/2015,y,Protected Spring,,Improved,Rwanda,1992.0,,,
310745,-2.042343333333334,30.095145,10/07/2015,n,,,,Rwanda,2001.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310920,-1.669388333333333,29.95959833333333,09/07/2015,n,,,,Rwanda,2012.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311179,-1.7827533333333332,29.95248,08/07/2015,n,,,,Rwanda,2014.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311111,-1.6308466666666668,30.03276833333333,07/29/2015,n,,,,Rwanda,2013.0,,$0.04 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310630,-1.9830516666666669,30.110613333333333,07/21/2015,y,,,,Rwanda,2005.0,,$6.99 Per Month,
310866,-1.8619333333333332,29.98269333333333,07/15/2015,n,,,,Rwanda,2013.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311184,-1.798462390889736,29.94730671770996,08/07/2015,y,Protected Spring,,Improved,Rwanda,2009.0,,,
311035,-1.8915,29.95783333333333,07/15/2015,n,,,,Rwanda,2013.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310613,-2.026365,30.10444333333333,09/07/2015,y,,,,Rwanda,2011.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311058,-1.6708083333333341,29.94365,10/07/2015,n,,,,Rwanda,2015.0,,$0.03 Per Day,
311226,-1.7349400000000001,30.00641,07/16/2015,n,,,,Rwanda,2013.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310952,-1.72891,29.918365,07/14/2015,n,,,,Rwanda,2015.0,,,
311079,-1.7733883333333331,29.99577333333333,07/23/2015,y,Protected Spring,,Improved,Rwanda,1996.0,,,
310688,-1.974781666666666,30.08387,07/29/2015,y,,,,Rwanda,2001.0,,,
310645,-1.961993333333334,30.12076166666667,03/07/2015,n,,,,Rwanda,2001.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310678,-1.9735650000000002,30.160845,07/23/2015,y,,,,Rwanda,2009.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310910,-1.6981616666666668,30.02903666666667,07/30/2015,y,,,,Rwanda,2014.0,,$0.01 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310794,-1.9926316666666668,30.089648333333336,07/07/2015,y,,,,Rwanda,2005.0,,$0.34 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310947,-1.820148333333334,29.962285,07/14/2015,y,,,,Rwanda,2015.0,,,
310815,-1.988781666666667,30.102025000000005,07/31/2015,y,,,,Rwanda,2010.0,,$37.76 Per Month,
311211,-1.670046666666666,30.027591666666666,07/29/2015,y,,,,Rwanda,2015.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310925,-1.6330916666666668,29.90185,03/07/2015,y,Protected Spring,,Improved,Rwanda,2000.0,,,
310809,-1.9905400000000002,30.132865000000002,03/07/2015,y,,,,Rwanda,2013.0,,$0.14 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311090,-1.666216666666667,30.039355,07/29/2015,n,,,,Rwanda,2004.0,,$0.04 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310787,-1.966995,30.1062,07/20/2015,y,,,,Rwanda,2014.0,,$0.04 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310710,-2.010091956403034,30.092398765926657,09/07/2015,n,,,,Rwanda,2014.0,,$1.33 Per Cubic Meter,
310905,-1.747086666666667,30.040721666666666,07/16/2015,y,Protected Spring,,Improved,Rwanda,2005.0,,,
310942,-1.7125466666666669,30.063196666666666,07/27/2015,y,Protected Spring,,Improved,Rwanda,2014.0,,$0.03 Per Day,
310826,-2.027835,30.117285,10/07/2015,n,Piped Water,Kiosk,Improved,Rwanda,2013.0,,$0.34 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310671,-1.983455,30.17818666666667,07/23/2015,n,Piped Water,Tapstand,Improved,Rwanda,1997.0,,$5.59 Per Month,
310598,-1.9845316666666668,30.1441,02/07/2015,y,,,,Rwanda,2013.0,,$0.07 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311191,-1.8847683333333332,29.971815000000003,07/15/2015,y,,,,Rwanda,1989.0,,$0.03 Per Day,
311043,-1.7909283333333341,30.067676666666664,07/21/2015,n,,,,Rwanda,2009.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311194,-1.9112683333333331,29.983366666666665,07/15/2015,n,,,,Rwanda,1999.0,,$0.03 Per Day,
310767,-1.977196666666666,30.115,07/21/2015,n,Piped Water,Tapstand,Improved,Rwanda,2007.0,,$0.56 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310873,-1.7372,29.93838833333333,07/13/2015,y,Protected Spring,,Improved,Rwanda,1990.0,,,
310774,-1.9644983333333332,30.148546666666668,07/22/2015,n,,,,Rwanda,1992.0,,$9.79 Per Month,
310883,-1.7525566666666668,29.93834666666667,07/13/2015,n,,,,Rwanda,2014.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310989,-1.806798333333334,30.10728,07/28/2015,n,,,,Rwanda,2005.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310698,-1.9940799999999999,30.15935833333333,02/07/2015,n,Piped Water,Kiosk,Improved,Rwanda,2011.0,,$0.04 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310890,-1.6556760718780268,29.961806480197733,07/31/2015,y,Protected Spring,,Improved,Rwanda,1972.0,,,
310851,-1.84568,30.02372166666667,07/21/2015,u,Unprotected Spring,,Unimproved,Rwanda,,,,
310735,-2.017505381706158,30.184227970342928,07/15/2015,n,,,,Rwanda,2013.0,,$0.56 Per Cubic Meter,
311006,-1.83395,29.98797833333333,07/23/2015,n,,,,Rwanda,2011.0,,,
311154,-1.70259,29.93711833333333,07/07/2015,n,,,,Rwanda,2012.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311132,-1.8044133333333332,30.02709166666667,07/20/2015,n,Protected Spring,,Improved,Rwanda,2002.0,,,
310604,-1.975388333333334,30.067736666666665,07/13/2015,y,Piped Water,Kiosk,Improved,Rwanda,2014.0,,$0.07 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310626,-1.98134,30.11349333333333,07/21/2015,y,,,,Rwanda,2008.0,,$0.04 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311208,-1.619463333333334,29.924495,02/07/2015,y,Protected Spring,,Improved,Rwanda,1993.0,,,
311031,-1.814898333333333,30.065776666666668,07/20/2015,n,,,,Rwanda,2000.0,,,
310730,-1.9695433333333332,30.07783,07/29/2015,y,,,,Rwanda,2000.0,,$0.04 Ijerikani Imwe,
311126,-1.8381933333333331,29.924134999999996,07/15/2015,n,,,,Rwanda,2013.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311016,-1.7079783333333332,30.04132666666667,07/16/2015,y,Protected Spring,,Improved,Rwanda,1976.0,,,
310752,-1.9716503420289109,30.091725702160268,07/27/2015,n,,,,Rwanda,2005.0,,$0.56 Per Cubic Meter,
310862,-1.8521150000000002,29.983998333333336,07/15/2015,n,,,,Rwanda,2011.0,,$0.07 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310994,-1.622923333333334,30.04187333333333,07/29/2015,y,Protected Spring,,Improved,Rwanda,2009.0,,,
311047,-1.7691116666666669,30.078551666666666,07/28/2015,n,,,,Rwanda,2004.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310609,-1.9935916666666669,30.201366666666665,07/16/2015,n,,,,Rwanda,2014.0,,$0.42 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311075,-1.6148,29.953390000000002,09/07/2015,y,,,,Rwanda,2011.0,,,
310681,-1.990775,30.11402666666667,07/30/2015,n,Piped Water,Tapstand,Improved,Rwanda,2015.0,,$8.39 Per Month,
310984,-1.791303333333333,30.124955,07/28/2015,n,,,,Rwanda,2010.0,,$0.04 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310999,-1.714106666666666,29.99002166666667,07/24/2015,y,,,,Rwanda,2013.0,,$0.03 Per Day,
310641,-1.9726099999999998,30.126865000000002,03/07/2015,y,,,,Rwanda,2013.0,,,
311062,-1.66268,29.92527333333333,10/07/2015,n,,,,Rwanda,2015.0,,,
310930,-1.6518950000000001,29.91242833333333,03/07/2015,y,,,,Rwanda,1992.0,,,
310798,-1.9809766666666668,30.09840333333333,07/07/2015,y,Piped Water,Tapstand,Improved,Rwanda,2009.0,,$0.56 Per Unit (Liter.  Bucket . Jerry Can. Etc.)|Per Month,
311176,-1.7883033333333331,29.964018333333332,08/07/2015,n,,,,Rwanda,2014.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310666,-1.9801546379490034,30.078905685850078,07/29/2015,n,,,,Rwanda,2013.0,,$0.56 Per Cubic Meter,
310962,-1.8207433333333332,30.02909,07/21/2015,y,Protected Spring,,Improved,Rwanda,1968.0,,,
310762,-1.969618743668846,30.109926220422025,07/21/2015,y,Protected Spring,,Improved,Rwanda,2011.0,,,
310783,-2.042158333333334,30.087,10/07/2015,n,,,,Rwanda,2011.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310720,-1.971436666666667,30.074811666666665,07/14/2015,n,Piped Water,Tapstand,Improved,Rwanda,2000.0,,$0.42 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310695,-1.976675,30.08007166666666,07/29/2015,n,Piped Water,Tapstand,Improved,Rwanda,2009.0,,$18.18 Per Month,
310830,-1.964281666666666,30.075470000000006,07/14/2015,y,Piped Water,Tapstand,Improved,Rwanda,2001.0,,$0.49 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310894,-1.702825,30.00463833333333,07/27/2015,y,,,,Rwanda,2013.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310636,-2.002946666666666,30.18053833333333,07/15/2015,n,,,,Rwanda,2014.0,,$0.14 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310915,-1.708133333333333,30.01621333333333,07/30/2015,y,Rainwater Harvesting,,Improved,Rwanda,2014.0,,$0.01 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311094,-1.792001666666667,30.030883333333332,07/20/2015,y,Protected Spring,,Improved,Rwanda,2003.0,,,
311223,-1.714011666666666,30.02431833333333,07/16/2015,y,Protected Spring,,Improved,Rwanda,2008.0,,,
310619,-1.9983016666666669,30.22335666666667,07/17/2015,y,,,,Rwanda,2011.0,,$0.34 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311021,-1.7350159142797899,30.030087978282157,07/31/2015,n,,,,Rwanda,2014.0,,$0.03 Per Day,
310603,-1.991843333333334,30.139909999999997,02/07/2015,y,,,,Rwanda,2014.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310742,-2.037603333333334,30.11099,10/07/2015,n,,,,Rwanda,2013.0,,$0.07 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310723,-1.9749400000000001,30.099406666666663,07/28/2015,n,,,,Rwanda,2007.0,,$0.01 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310818,-1.986315,30.10594666666667,07/31/2015,y,,,,Rwanda,2011.0,,$0.07 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310858,-1.8508816666666659,29.96805833333333,07/15/2015,n,,,,Rwanda,2013.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310974,-1.672308138150906,30.04333811449989,07/31/2015,y,,,,Rwanda,2014.0,,$0.03 Per Day,
310887,-1.63785,29.97153,10/07/2015,y,Protected Spring,,Improved,Rwanda,1990.0,,,
310702,-1.9839099999999998,30.15595833333333,02/07/2015,y,Piped Water,Kiosk,Improved,Rwanda,2008.0,,$0.42 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310902,-1.747985,30.047948333333334,07/16/2015,n,,,,Rwanda,2013.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311117,-1.617405,30.03140333333333,07/29/2015,n,,,,Rwanda,2013.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310985,-1.806941666666667,30.123755,07/28/2015,y,Protected Spring,,Improved,Rwanda,2014.0,,$0.04 Per Day,
310755,-1.971858333333333,30.10542666666667,07/21/2015,n,,,,Rwanda,2006.0,,$6.57 Per Month,
311134,-1.787988333333333,30.03105333333333,07/20/2015,y,Protected Spring,,Improved,Rwanda,1991.0,,,
310855,-1.783631666666666,30.03147166666667,07/22/2015,u,Surface Water (River/Stream/Lake/Pond/Dam),Hand Pump - Vergnet,No facilities,Rwanda,,,,
311187,-1.7945163462753417,29.944803211269328,08/07/2015,u,Unprotected Spring,,Unimproved,Rwanda,,,,
310833,-1.967301666666666,30.074304999999995,07/14/2015,n,Protected Spring,,Improved,Rwanda,1997.0,,$0.53 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311122,-1.7606650000000001,29.971571666666666,08/07/2015,y,,,,Rwanda,1998.0,,,
311204,-1.6064066666666659,29.930715000000006,02/07/2015,n,Piped Water,Tapstand,Improved,Rwanda,2008.0,,$0.01 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310608,-1.9901799999999998,30.195238333333336,07/16/2015,n,,,,Rwanda,1999.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310650,-2.023905,30.131618333333336,09/07/2015,n,,Hand Pump - Afridev,,Rwanda,2009.0,,$0.28 Per Month,
310801,-1.9990033333333341,30.073678333333334,07/07/2015,y,Piped Water,Tapstand,Improved,Rwanda,2015.0,,$0.07 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310934,-1.703875,30.06564166666667,07/27/2015,n,,,,Rwanda,2014.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310786,-1.9656116666666668,30.106096666666666,07/20/2015,y,,,,Rwanda,2003.0,,$0.42 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310670,-1.9852049999999999,30.07833833333333,07/29/2015,n,,,,Rwanda,2012.0,,$0.07 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311172,-1.770315,30.00593333333334,07/22/2015,y,,,,Rwanda,1990.0,,,
311017,-1.710473333333333,30.032960000000006,07/16/2015,y,,,,Rwanda,1990.0,,,
310966,-1.685363333333334,30.05657833333333,07/30/2015,n,,,,Rwanda,2014.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310691,-1.974695,30.0838,07/29/2015,n,,,,Rwanda,2008.0,,$0.07 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311004,-1.807741666666666,29.97990166666667,07/23/2015,y,Protected Spring,,Improved,Rwanda,1960.0,,,
310823,-2.032578333333333,30.19241333333333,07/15/2015,n,,,,Rwanda,2004.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311219,-1.828858018973054,29.92807741076787,07/31/2015,y,,,,Rwanda,2013.0,,$0.03 Per Day,
310640,-1.96564,30.12854166666667,03/07/2015,y,,,,Rwanda,2011.0,,,
310940,-1.7160532917704698,30.080585819762806,07/31/2015,y,,,,Rwanda,2009.0,,,
310621,-2.0086033333333333,30.22376333333333,07/17/2015,n,Piped Water,Kiosk,Improved,Rwanda,2012.0,,,
310663,-1.9799828721514359,30.079285654756628,07/29/2015,n,,,,Rwanda,2010.0,,$0.07 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311149,-1.8170666666666668,30.05061833333333,07/20/2015,n,,,,Rwanda,1987.0,,,
310953,-1.7462833333333332,29.920415,07/14/2015,y,Protected Spring,,Improved,Rwanda,1980.0,,,
311102,-1.800151666666666,30.00336,07/22/2015,n,,,,Rwanda,2015.0,,,
310841,-1.9624283333333332,30.13670666666667,07/22/2015,y,,,,Rwanda,1990.0,,$0.04 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310727,-1.98075,30.07516,07/13/2015,n,Piped Water,Tapstand,Improved,Rwanda,2011.0,,$0.49 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310759,-1.972681666666666,30.112506666666665,07/21/2015,n,,,,Rwanda,2008.0,,$27.97 Per Month,
311030,-1.829756666666667,30.05904833333333,07/20/2015,n,,Hand Pump - Afridev,,Rwanda,1985.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311200,-1.640761666666666,29.894861666666664,02/07/2015,n,,,,Rwanda,2011.0,,,
311085,-1.684695,29.963753333333337,07/07/2015,u,Protected Spring,,Improved,Rwanda,1980.0,,,
310865,-1.8677583333333332,29.98046333333333,07/15/2015,n,,,,Rwanda,2014.0,,$0.03 Per Day,
311067,-1.612383333333333,29.887590000000003,03/07/2015,u,Protected Spring,,Improved,Rwanda,1970.0,,,
311183,-1.7928302119932533,29.945077197236554,08/07/2015,y,Protected Spring,,Improved,Rwanda,1976.0,,,
311107,-1.8201383333333332,30.00740833333333,07/22/2015,y,,,,Rwanda,2000.0,,,
311139,-1.6753566666666668,30.004305,07/30/2015,y,Protected Spring,,Improved,Rwanda,1998.0,,,
311084,-1.742435,29.98119333333333,07/23/2015,y,Protected Spring,,Improved,Rwanda,1999.0,,,
310870,-1.730071666666667,29.92594,07/13/2015,y,Protected Spring,,Improved,Rwanda,1990.0,,,
310972,-1.677643333333334,30.03093666666667,07/31/2015,y,,,,Rwanda,2014.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310738,-2.018971666666666,30.198865,07/15/2015,n,Piped Water,Kiosk,Improved,Rwanda,2013.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310921,-1.669816666666666,29.948835,09/07/2015,n,,,,Rwanda,2015.0,,,
311163,-1.866255,29.93645166666667,07/15/2015,n,,,,Rwanda,2014.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310806,-1.980076666666667,30.061658333333334,07/13/2015,y,,,,Rwanda,2011.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310674,-1.9736566666666668,30.169958333333334,07/23/2015,y,,,,Rwanda,2013.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310618,-2.0300833333333332,30.10259333333333,09/07/2015,n,,,,Rwanda,2011.0,,$0.07 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311036,-1.8841283333333332,29.94973,07/15/2015,y,,,,Rwanda,2009.0,,,
310659,-1.9823483333333332,30.08057,07/29/2015,n,Piped Water,Tapstand,Improved,Rwanda,2010.0,,$6.99 Per Month,
311038,-1.768438755803279,29.929036278131623,07/31/2015,y,Protected Spring,,Improved,Rwanda,2005.0,,,
310838,-1.960623333333334,30.13668333333333,07/22/2015,n,,,,Rwanda,2013.0,,$0.14 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310897,-1.713226666666667,29.99256666666667,07/27/2015,y,,,,Rwanda,2011.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311215,-1.8116599999999998,30.0814,07/20/2015,y,,,,Rwanda,2007.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
311053,-1.79088,30.09548,07/28/2015,n,,,,Rwanda,2004.0,,$0.03 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310770,-1.9677783333333332,30.155236666666664,07/22/2015,n,Piped Water,Tapstand,Improved,Rwanda,2009.0,,$0.49 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310951,-1.7254083333333332,29.91726333333333,07/14/2015,y,,,,Rwanda,2005.0,,,
310791,-1.9631766666666668,30.11447,07/20/2015,y,Piped Water,Tapstand,Improved,Rwanda,2013.0,,$0.56 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
310706,-1.982838333333334,30.08653,08/07/2015,y,,,,Rwanda,2010.0,,,
310687,-1.9692603971532152,30.08273439807831,07/29/2015,n,,,,Rwanda,2005.0,,$0.56 Per Cubic Meter,
311070,-1.6292916666666668,29.96100833333333,09/07/2015,y,Protected Spring,,Improved,Rwanda,1989.0,,,
310777,-1.9777683333333331,30.158068333333336,07/22/2015,n,,,,Rwanda,2009.0,,$0.07 Per Unit (Liter.  Bucket . Jerry Can. Etc.),
485438,-2.08555,29.39943333,10/12/2013,y,Borehole,,Improved,Rwanda,2013.0,,,
485094,-2.249883333,29.76898333,11/02/2014,y,Borehole,Hand Pump - India Mark,Improved,Rwanda,2014.0,,,
485198,-2.213733333,29.83056667,11/13/2014,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2014.0,,,
485439,-2.083683333,29.40566667,11/02/2014,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2014.0,,,
485647,-1.95635,30.2434,10/14/2013,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2013.0,,,
485222,-2.19515,29.88523333,02/10/2013,y,Borehole,Hand Pump - India Mark,Improved,Rwanda,2013.0,,,
485630,-2.04205,29.40636667,05/02/2014,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2014.0,,,
485635,-1.9684833330000002,30.29516667,10/15/2013,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2013.0,,,
486472,-2.218816667,29.75603333,03/21/2016,y,Borehole,,Improved,Rwanda,2016.0,,,
485384,-2.14315,30.60703333,10/21/2013,y,Borehole,Hand Pump - India Mark,Improved,Rwanda,2013.0,,,
485252,-2.1680833330000002,29.86246667,11/13/2014,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2014.0,,,
485423,-2.127983333,29.88608333,03/13/2015,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2015.0,,,
485373,-2.15265,29.87101667,03/18/2015,y,Borehole,Hand Pump - India Mark,Improved,Rwanda,2015.0,,,
485139,-2.234633333,29.84603333,10/29/2013,y,Borehole,Hand Pump - India Mark,Improved,Rwanda,2013.0,,,
485682,-1.9009666669999998,30.49691667,05/30/2014,y,Borehole,Hand Pump - India Mark,Improved,Rwanda,2014.0,,,
485460,-2.075816667,29.42338333,01/17/2014,y,Borehole,Hand Pump - India Mark,Improved,Rwanda,2014.0,,,
485257,-2.1659,29.72688333,10/23/2014,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2014.0,,,
485313,-2.16565,29.86553333,09/25/2014,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2014.0,,,
485428,-2.115966667,29.88218333,02/24/2015,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2015.0,,,
485487,-2.06115,30.03233333,10/10/2013,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2013.0,,,
486474,-2.21705,29.76811667,03/28/2016,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2016.0,,,
485025,-2.3012333330000003,29.35856667,05/20/2014,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2014.0,,,
485174,-2.2220166669999997,29.90748333,12/11/2013,y,Borehole,Hand Pump - India Mark,Improved,Rwanda,2013.0,,,
486772,-2.2624166669999997,29.78683333,06/23/2016,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2016.0,,,
486777,-2.27415,29.85128333,07/27/2016,y,Borehole,Hand Pump - India Mark,Improved,Rwanda,2016.0,,,
485377,-2.15005,29.84663333,07/14/2015,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2015.0,,,
485652,-1.9428666669999999,30.13793333,07/10/2013,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2013.0,,,
485245,-2.185933333,29.8086,02/28/2014,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2014.0,,,
485443,-2.080566667,29.38486667,10/04/2014,y,Borehole,Hand Pump - India Mark,Improved,Rwanda,2014.0,,,
485058,-2.293916667,30.7446,08/10/2013,y,Borehole,Hand Pump - India Mark,Improved,Rwanda,2013.0,,,
485079,-2.2929,29.8727,02/24/2015,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2015.0,,,
485090,-2.2564666669999998,29.80481667,09/25/2015,y,Borehole,Hand Pump - India Mark,Improved,Rwanda,2015.0,,,
485687,-1.8981833330000002,30.50858333,11/10/2013,y,Borehole,Hand Pump - India Mark,Improved,Rwanda,2013.0,,,
485470,-2.066266667,29.41566667,06/02/2014,y,Borehole,Hand Pump - India Mark,Improved,Rwanda,2014.0,,,
486271,-2.221966667,29.82145,01/18/2016,y,Borehole,Hand Pump - India Mark,Improved,Rwanda,2016.0,,,
485556,-2.055166667,29.41136667,04/18/2014,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2014.0,,,
485629,-2.043866667,29.40471667,06/05/2014,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2014.0,,,
485089,-2.2592,29.8169,08/30/2014,y,Borehole,Hand Pump - India Mark,Improved,Rwanda,2014.0,,,
486776,-2.209066667,29.7501,07/26/2016,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2016.0,,,
485492,-2.0604,29.40361667,11/02/2014,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2014.0,,,
485707,-1.8402666669999999,30.668000000000003,10/25/2014,y,Borehole,Hand Pump - India Mark,Improved,Rwanda,2014.0,,,
485249,-2.1755,29.49861667,05/21/2014,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2014.0,,,
485447,-2.078166667,29.36036667,12/02/2014,y,Borehole,Hand Pump - India Mark,Improved,Rwanda,2014.0,,,
485365,-2.158033333,30.5854,05/14/2014,y,Borehole,Hand Pump - India Mark,Improved,Rwanda,2014.0,,,
485464,-2.073083333,29.38526667,12/02/2014,y,Borehole,Hand Pump - India Mark,Improved,Rwanda,2014.0,,,
486477,-2.216616667,29.76308333,04/26/2016,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2016.0,,,
485134,-2.237133333,29.7851,06/13/2014,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2014.0,,,
486473,-2.361416667,30.28901667,03/23/2016,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2016.0,,,
485133,-2.2372333330000003,29.81466667,08/19/2015,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2015.0,,,
485194,-2.2185666669999997,29.80355,10/30/2015,y,Undefined Spring,,Unknown,Rwanda,2015.0,,,
485221,-2.1954833330000003,29.8286,05/19/2015,y,Borehole,Hand Pump - India Mark,Improved,Rwanda,2015.0,,,
485084,-2.2683166669999997,29.78,11/22/2013,y,Borehole,Hand Pump - India Mark,Improved,Rwanda,2013.0,,,
485116,-2.244633333,29.79086667,10/31/2013,y,Borehole,Hand Pump - India Mark,Improved,Rwanda,2013.0,,,
486769,-2.204166667,29.79691667,05/26/2016,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2016.0,,,
485143,-2.232416667,30.54846667,10/14/2013,y,Borehole,Hand Pump - India Mark,Improved,Rwanda,2013.0,,,
486883,-2.21615,29.75161667,08/26/2016,y,Borehole,,Improved,Rwanda,2016.0,,,
485026,-2.299683333,30.82716667,06/18/2015,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2015.0,,,
485175,-2.22155,29.82658333,05/16/2014,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2014.0,,,
485434,-2.0892,29.41693333,01/23/2014,y,Borehole,Hand Pump - India Mark,Improved,Rwanda,2014.0,,,
485126,-2.2424,29.76546667,06/25/2014,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2014.0,,,
486352,-2.234916667,29.76538333,09/02/2016,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2016.0,,,
485679,-1.9019166669999998,29.30796667,08/21/2015,y,Borehole,Hand Pump - Afridev,Improved,Rwanda,2015.0,,,
